keyword,volume,cpc,competition,position,source,competitor,keyword_difficulty
5 nights of freddy movie,368000,1.4600000381469727,0,62,competitor,justwatch.com,51
a better call saul,368000,1.409999966621399,0,26,competitor,justwatch.com,57
actor adrien brody,368000,5.519999980926514,0,53,competitor,justwatch.com,25
actor ashton kutcher,368000,0.009999999776482582,0,46,competitor,justwatch.com,44
actor dennis quaid,368000,0.019999999552965164,0,55,competitor,justwatch.com,33
actors for big bang theory,368000,0.029999999329447746,0,47,competitor,justwatch.com,27
actors for the big bang theory,368000,0.029999999329447746,0,69,competitor,justwatch.com,28
amazon instant video,368000,0.07999999821186066,0.17000000178813934,25,competitor,justwatch.com,91
amazon video,368000,0.07999999821186066,0.17000000178813934,35,competitor,justwatch.com,82
amazon video on demand,368000,0.07999999821186066,0.17000000178813934,19,competitor,justwatch.com,44
amc films,368000,0.20999999344348907,0.07999999821186066,19,competitor,justwatch.com,54
american psycho movie,368000,2.049999952316284,0,35,competitor,justwatch.com,39
anaconda,368000,3.0299999713897705,0,54,competitor,justwatch.com,99
anthony ramos,368000,0.019999999552965164,0,57,competitor,justwatch.com,51
arrow,368000,1.2599999904632568,0.029999999329447746,32,competitor,justwatch.com,81
ashton kutcher acting,368000,0.009999999776482582,0,45,competitor,justwatch.com,44
bad break series,368000,0.029999999329447746,0,63,competitor,justwatch.com,52
batman the dark knight film,368000,0.5600000023841858,0,81,competitor,justwatch.com,63
batman the dark knight movie,368000,0.5600000023841858,0,64,competitor,justwatch.com,39
batman: the dark knight movie,368000,0.5600000023841858,0,43,competitor,justwatch.com,63
better call saul,368000,1.409999966621399,0,27,competitor,justwatch.com,58
better call saul serie,368000,1.409999966621399,0,34,competitor,justwatch.com,53
big brother brasil,368000,0.27000001072883606,0.07000000029802322,44,competitor,justwatch.com,34
bigbang theories actors,368000,0.029999999329447746,0,86,competitor,justwatch.com,34
bill kill movie,368000,0.49000000953674316,0,28,competitor,justwatch.com,53
black bags,368000,0.8600000143051147,0.699999988079071,56,competitor,justwatch.com,0
blind spots show,368000,18.31999969482422,0,63,competitor,justwatch.com,27
blind spots tv show,368000,18.31999969482422,0,40,competitor,justwatch.com,33
blind-spot,368000,18.31999969482422,0,96,competitor,justwatch.com,39
blindspot,368000,18.31999969482422,0,67,competitor,justwatch.com,40
bob's burgers,368000,0.8100000023841858,0.05999999865889549,40,competitor,justwatch.com,44
breaking bad series,368000,0.029999999329447746,0,31,competitor,justwatch.com,61
breaking bad tv series,368000,0.029999999329447746,0,35,competitor,justwatch.com,60
bridgerton season 4,368000,0.029999999329447746,0.019999999552965164,40,competitor,justwatch.com,19
brody adrien,368000,5.519999980926514,0,64,competitor,justwatch.com,41
bryan cranston directed,368000,0.019999999552965164,0,100,competitor,justwatch.com,15
bryan cranston directing,368000,0.019999999552965164,0,46,competitor,justwatch.com,17
castle,368000,0.6600000262260437,0.009999999776482582,75,competitor,justwatch.com,75
chainsaw man movie,368000,4.010000228881836,0.03999999910593033,52,competitor,justwatch.com,22
chihiro film,368000,3.25,0,50,competitor,justwatch.com,46
chihiro movie,368000,3.25,0,51,competitor,justwatch.com,41
clueless 1995 movie,368000,0.2199999988079071,0.019999999552965164,82,competitor,justwatch.com,30
corpse bride,368000,0.15000000596046448,0.07999999821186066,32,competitor,justwatch.com,34
curious curious george,368000,0.3100000023841858,0.05999999865889549,52,competitor,justwatch.com,51
daredevil series,368000,1.309999942779541,0,49,competitor,justwatch.com,32
dead poets movie,368000,1.1200000047683716,0,39,competitor,justwatch.com,34
dead poets society movie,368000,1.1200000047683716,0,26,competitor,justwatch.com,37
dead society movie,368000,1.1200000047683716,0,43,competitor,justwatch.com,34
dennis quaid,368000,0.019999999552965164,0,42,competitor,justwatch.com,33
departed,368000,0.6600000262260437,0,17,competitor,justwatch.com,40
departed film,368000,0.6600000262260437,0,39,competitor,justwatch.com,40
departed movie,368000,0.6600000262260437,0,44,competitor,justwatch.com,40
department q films,368000,0.05999999865889549,0.009999999776482582,73,competitor,justwatch.com,22
department q movies,368000,0.05999999865889549,0.009999999776482582,63,competitor,justwatch.com,25
detroit tiger game today,368000,0.9599999785423279,0.029999999329447746,55,competitor,justwatch.com,41
detroit tiger games today,368000,0.9599999785423279,0.029999999329447746,67,competitor,justwatch.com,68
detroit tigers today's game,368000,0.9599999785423279,0.029999999329447746,59,competitor,justwatch.com,68
die my love,368000,10.699999809265137,0.019999999552965164,46,competitor,justwatch.com,45
director quentin tarantino movies,368000,0.029999999329447746,0,48,competitor,justwatch.com,27
divergent,368000,3.069999933242798,0,53,competitor,justwatch.com,59
donnie and darko,368000,1.5099999904632568,0,30,competitor,justwatch.com,35
donnie darko,368000,1.5099999904632568,0,18,competitor,justwatch.com,34
donnie darko donnie darko,368000,1.5099999904632568,0,23,competitor,justwatch.com,35
donnie darko film,368000,1.5099999904632568,0,32,competitor,justwatch.com,30
donnie darko films,368000,1.5099999904632568,0,28,competitor,justwatch.com,24
donnie darko movie,368000,1.5099999904632568,0,40,competitor,justwatch.com,34
donnie darko movies,368000,1.5099999904632568,0,30,competitor,justwatch.com,47
donnie movie,368000,1.5099999904632568,0,74,competitor,justwatch.com,33
dumb and dumberer,368000,0.05000000074505806,0.46000000834465027,27,competitor,justwatch.com,12
dumb dumber movie,368000,0.05000000074505806,0.46000000834465027,47,competitor,justwatch.com,30
erotic stories,368000,1.1800000667572021,0,52,competitor,justwatch.com,42
film batman the dark knight,368000,0.5600000023841858,0,58,competitor,justwatch.com,49
film divergent,368000,3.069999933242798,0,48,competitor,justwatch.com,46
film tom cruise,368000,0.05999999865889549,0.009999999776482582,39,competitor,justwatch.com,24
film you before me,368000,0.2800000011920929,0,52,competitor,justwatch.com,30
filmography tom cruise,368000,0.05000000074505806,0.009999999776482582,38,competitor,justwatch.com,51
films directed by quentin tarantino,368000,0.029999999329447746,0,44,competitor,justwatch.com,26
five night at freddy movie,368000,1.4600000381469727,0,24,competitor,justwatch.com,51
five night at freddy's the movie,368000,1.4600000381469727,0,47,competitor,justwatch.com,51
five nights at freddy movie,368000,1.4600000381469727,0,81,competitor,justwatch.com,51
five nights at freddy's 2 movie,368000,0.9900000095367432,0,52,competitor,justwatch.com,30
five nights at freddy's movie,368000,1.4600000381469727,0,33,competitor,justwatch.com,25
fnaf 2 movie,368000,0.9900000095367432,0,48,competitor,justwatch.com,29
fnaf movie,368000,1.4600000381469727,0,34,competitor,justwatch.com,58
fnaf movies,368000,1.4600000381469727,0,31,competitor,justwatch.com,47
freddy fazbear movie,368000,1.4600000381469727,0,18,competitor,justwatch.com,61
gachiakuta,368000,4.820000171661377,0.009999999776482582,65,competitor,justwatch.com,21
game astros,368000,0.9900000095367432,0.15000000596046448,64,competitor,justwatch.com,33
gladiator 2000 movie,368000,1.9900000095367432,0.7599999904632568,38,competitor,justwatch.com,31
gladiator movie 2000,368000,1.9900000095367432,0.7599999904632568,38,competitor,justwatch.com,55
godfather english,368000,0.25,0,39,competitor,justwatch.com,35
godfather the movie,368000,0.25,0,79,competitor,justwatch.com,45
goodboy,368000,2.1500000953674316,0,76,competitor,justwatch.com,28
goonies movie,368000,0.18000000715255737,0.03999999910593033,30,competitor,justwatch.com,55
grows up,368000,0.20999999344348907,0,70,competitor,justwatch.com,11
harry met sally,368000,0.14000000059604645,0,33,competitor,justwatch.com,38
her excellency,368000,0.6200000047683716,0,22,competitor,justwatch.com,6
houston astros game today,368000,0.9100000262260437,0.029999999329447746,50,competitor,justwatch.com,43
how how i met your mother,368000,3.380000114440918,0.009999999776482582,39,competitor,justwatch.com,34
how i met your mother,368000,3.380000114440918,0.009999999776482582,25,competitor,justwatch.com,40
how i met your mother how i met your mother,368000,3.380000114440918,0.009999999776482582,44,competitor,justwatch.com,45
how to lose a guy in 10 days,368000,0.30000001192092896,0,83,competitor,justwatch.com,38
how to lose a guy in 10 days movie,368000,0.30000001192092896,0,32,competitor,justwatch.com,38
how to lose a guy in ten days,368000,0.30000001192092896,0,84,competitor,justwatch.com,38
how to lose guy 10 days,368000,0.30000001192092896,0,82,competitor,justwatch.com,46
how to lose guy in ten days,368000,0.30000001192092896,0,69,competitor,justwatch.com,29
inglourious basterds,368000,3.2300000190734863,0,32,competitor,justwatch.com,51
inglourious basterds english,368000,3.2300000190734863,0,24,competitor,justwatch.com,41
iron heart,368000,0.9399999976158142,0.03999999910593033,31,competitor,justwatch.com,46
ironheart,368000,0.9399999976158142,0.03999999910593033,32,competitor,justwatch.com,45
it's wonderful life,368000,0.12999999523162842,0,22,competitor,justwatch.com,30
jurassic world dominion,368000,0.25999999046325684,0,30,competitor,justwatch.com,35
jurassic world: dominion,368000,0.25999999046325684,0,24,competitor,justwatch.com,31
k i l l bill,368000,0.49000000953674316,0,25,competitor,justwatch.com,53
k-pops,368000,0.36000001430511475,0.12999999523162842,85,competitor,justwatch.com,25
kids,368000,2.0899999141693115,0.019999999552965164,37,competitor,justwatch.com,100
kill bill,368000,0.49000000953674316,0,37,competitor,justwatch.com,51
kill bill 1,368000,0.49000000953674316,0,30,competitor,justwatch.com,37
kill bill 1 film,368000,0.49000000953674316,0,17,competitor,justwatch.com,35
kill bill 1 movie,368000,0.49000000953674316,0,18,competitor,justwatch.com,37
kill bill part 1,368000,0.49000000953674316,0,22,competitor,justwatch.com,37
kill bill the movie,368000,0.49000000953674316,0,42,competitor,justwatch.com,30
kissed,368000,0.38999998569488525,0.10000000149011612,15,competitor,justwatch.com,5
kutcher actor,368000,0.009999999776482582,0,47,competitor,justwatch.com,43
la casa de los famoso,368000,1.149999976158142,0,55,competitor,justwatch.com,39
legal blonde,368000,3.140000104904175,0,33,competitor,justwatch.com,39
legally blonde,368000,3.140000104904175,0,77,competitor,justwatch.com,36
legally blondes,368000,3.140000104904175,0,40,competitor,justwatch.com,10
marvel's daredevil,368000,1.309999942779541,0,40,competitor,justwatch.com,59
matilda,368000,1.0099999904632568,0.009999999776482582,43,competitor,justwatch.com,53
maze runner,368000,1.25,0,28,competitor,justwatch.com,40
me before u,368000,0.2800000011920929,0,30,competitor,justwatch.com,46
me before you,368000,0.2800000011920929,0,38,competitor,justwatch.com,45
me before you film,368000,0.2800000011920929,0,36,competitor,justwatch.com,30
me before you the movie,368000,0.2800000011920929,0,32,competitor,justwatch.com,45
me for before you,368000,0.2800000011920929,0,32,competitor,justwatch.com,46
merry chris,368000,0.3799999952316284,0.05999999865889549,52,competitor,justwatch.com,0
miyazaki spirited away,368000,3.25,0,112,competitor,justwatch.com,46
movie departed,368000,0.6600000262260437,0,33,competitor,justwatch.com,40
movie idiocracy,368000,0.2199999988079071,0,27,competitor,justwatch.com,29
movie kill bill,368000,0.49000000953674316,0,22,competitor,justwatch.com,51
movies dead poets society,368000,1.1200000047683716,0,20,competitor,justwatch.com,42
movies directed by quentin tarantino,368000,0.029999999329447746,0,71,competitor,justwatch.com,20
movies from quentin tarantino,368000,0.029999999329447746,0,33,competitor,justwatch.com,26
movies of tom cruise,368000,0.05999999865889549,0.009999999776482582,69,competitor,justwatch.com,22
nightmare before christmas,368000,0.4399999976158142,0.30000001192092896,32,competitor,justwatch.com,36
nightmare before christmas movie,368000,0.4399999976158142,0.30000001192092896,31,competitor,justwatch.com,47
nightmare before christmas movies,368000,0.4399999976158142,0.30000001192092896,72,competitor,justwatch.com,33
onionplay,368000,3.990000009536743,0,21,competitor,justwatch.com,12
original tron,368000,4.550000190734863,0,39,competitor,justwatch.com,31
ozark,368000,1.9800000190734863,0,29,competitor,justwatch.com,43
ozark tv,368000,1.9800000190734863,0,30,competitor,justwatch.com,45
ozark tv show,368000,1.9800000190734863,0,34,competitor,justwatch.com,45
ozarks tv,368000,1.9800000190734863,0,24,competitor,justwatch.com,62
parks and recreation show,368000,0.41999998688697815,0,43,competitor,justwatch.com,43
parks and recreation tv show,368000,0.41999998688697815,0,38,competitor,justwatch.com,44
peacock login,368000,4.380000114440918,0,33,competitor,justwatch.com,51
peacock subscription,368000,0.6000000238418579,0.10000000149011612,69,competitor,justwatch.com,54
planes,368000,1.2999999523162842,0.009999999776482582,37,competitor,justwatch.com,38
pretty little liars show,368000,5.360000133514404,0,51,competitor,justwatch.com,39
psycho american,368000,2.049999952316284,0,18,competitor,justwatch.com,39
quentin tarantino directed movies,368000,0.029999999329447746,0,43,competitor,justwatch.com,27
quentin tarantino film,368000,0.029999999329447746,0,59,competitor,justwatch.com,29
quentin tarantino filmography,368000,0.029999999329447746,0,43,competitor,justwatch.com,50
quentin tarantino movie,368000,0.029999999329447746,0,44,competitor,justwatch.com,16
quentin tarantino movies,368000,0.029999999329447746,0,35,competitor,justwatch.com,25
sat night live,368000,1.3899999856948853,0,45,competitor,justwatch.com,71
sat nite live,368000,1.3899999856948853,0,56,competitor,justwatch.com,72
saturday night live saturday night live,368000,1.3899999856948853,0,67,competitor,justwatch.com,71
